0.507488140510448	0.492520363408521	0.49308033088956	0	0
0.788691650230112	0.788641044743416	0.788779311856235	2692	0
0.846071659295334	0.845985691573927	0.846195895244248	5384	0
0.877201537490678	0.877179899036255	0.877230222018243	8076	0
0.901309539964717	0.901282312232852	0.901343465870539	10769	0
0.921509214677071	0.921474225948369	0.921550722231446	13461	0
0.933023305537738	0.932977017637627	0.933076758605944	16153	0
0.942651253565531	0.942651253565531	0.942651253565531	18846	0
0.954889112903226	0.954889112903226	0.954889112903226	21539	0
0.961598746081505	0.961598746081505	0.961598746081505	24231	0
