0.57264805894021	0.427377664471355	0.427529045055256	0	0
0.711095272036113	0.711095272036113	0.711095272036113	1489	0
0.842911017329622	0.842880229843778	0.842955912723355	2979	0
0.868249196641443	0.868249196641443	0.868249196641443	4469	0
0.919087899963222	0.919087899963222	0.919087899963222	5959	0
0.941352932353382	0.941352932353382	0.941352932353382	7449	0
0.954413753138884	0.954413753138884	0.954413753138884	8939	0
0.953349606726336	0.953349606726336	0.953349606726336	10429	0
0.961766044606281	0.961766044606281	0.961766044606281	11919	0
0.96742209631728	0.96742209631728	0.96742209631728	13410	0
