0.514508795022137	0.514507927011666	0.51453871006342	0	0
0.737324414715719	0.73729266987694	0.737391304347826	1764	0
0.836417412407098	0.836417412407098	0.836417412407098	3528	0
0.874890562073192	0.874890562073192	0.874890562073192	5292	0
0.916545868709878	0.916545868709878	0.916545868709878	7056	0
0.934887256143907	0.934887256143907	0.934887256143907	8820	0
0.944526023821178	0.944526023821178	0.944526023821178	10585	0
0.957617411225659	0.957617411225659	0.957617411225659	12349	0
0.962706651287966	0.962706651287966	0.962706651287966	14113	0
0.970131421744325	0.970131421744325	0.970131421744325	15877	0
