0.528796749910384	0.528781847133758	0.52905564185287	0	0
0.778844013002627	0.778781942836791	0.778955336866011	2650	0
0.833695158277377	0.833661467009945	0.833745645478871	5300	0
0.875968992248062	0.875968992248062	0.875968992248062	7950	0
0.886503067484663	0.886476426799007	0.886537533604467	10600	0
0.91245677658767	0.91245677658767	0.91245677658767	13250	0
0.928749864233735	0.928749864233735	0.928749864233735	15900	0
0.936708860759494	0.936708860759494	0.936708860759494	18550	0
0.948028673835125	0.948028673835125	0.948028673835125	21201	0
0.947452229299363	0.947452229299363	0.947452229299363	23851	0
