0.964083175803403	0.957169459962756	0.97164461247637	0	0
0.922995780590717	0.920335429769392	0.926160337552743	55	0
0.972488038277512	0.969121140142518	0.976076555023923	111	0
0.988980716253444	0.988980716253444	0.988980716253444	166	0
0.986970684039088	0.983818770226537	0.990228013029316	222	0
0.98605577689243	0.980314960629921	0.99203187250996	278	0
0.994871794871795	0.994871794871795	0.994871794871795	334	0
0.992805755395683	0.992805755395683	0.992805755395683	390	0
0.976190476190476	0.965116279069767	0.988095238095238	445	0
1	1	1	502	0
