0.522788203753351	0.522788203753351	0.522788203753351	0	0
0.501492537313433	0.498507462686567	0.498507462686567	38	0
0.633898305084746	0.633898305084746	0.633898305084746	78	0
0.72265625	0.72265625	0.72265625	117	0
0.763888888888889	0.763888888888889	0.763888888888889	157	0
0.813559322033898	0.813559322033898	0.813559322033898	196	0
0.876811594202899	0.876811594202899	0.876811594202899	235	0
0.897959183673469	0.897959183673469	0.897959183673469	275	0
0.932203389830508	0.932203389830508	0.932203389830508	314	0
0.85	0.85	0.85	353	0
