0.83466819221968	0.829021372328459	0.84324942791762	0	0
0.925287356321839	0.918341708542714	0.933588761174968	91	0
0.948550724637681	0.940256045519203	0.957971014492754	184	0
0.947412353923205	0.943708609271523	0.951585976627713	275	0
0.966403162055336	0.9609375	0.972332015810277	368	0
0.956416464891041	0.949880668257757	0.963680387409201	461	0
0.975155279503106	0.969325153374233	0.981366459627329	552	0
0.980349344978166	0.978260869565217	0.982532751091703	645	0
0.945255474452555	0.942028985507246	0.948905109489051	737	0
0.988888888888889	0.978260869565217	1	829	0
