0.524800400589757	0.475213390051992	0.475477786741592	0	0
0.903977732163961	0.903940044158348	0.904024382658456	3793	0
0.917204414824218	0.917116164286973	0.917310201347015	7588	0
0.929859556279259	0.929859556279259	0.929859556279259	11382	0
0.939335580163698	0.939293279414597	0.939383726528647	15177	0
0.949837997054492	0.949811498586239	0.949867452135493	18972	0
0.950007586102261	0.950007586102261	0.950007586102261	22765	0
0.960210930009588	0.960063897763578	0.960370725471397	26560	0
0.964777400321831	0.964777400321831	0.964777400321831	30354	0
0.96384872080089	0.96384872080089	0.96384872080089	34149	0
