0.544692737430168	0.544692737430168	0.544692737430168	0	0
0.624223602484472	0.624223602484472	0.624223602484472	36	0
0.651408450704225	0.651408450704225	0.651408450704225	74	0
0.711382113821138	0.711382113821138	0.711382113821138	112	0
0.730769230769231	0.730769230769231	0.730769230769231	150	0
0.741176470588235	0.741176470588235	0.741176470588235	188	0
0.765151515151515	0.765151515151515	0.765151515151515	226	0
0.747368421052632	0.747368421052632	0.747368421052632	263	0
0.894736842105263	0.894736842105263	0.894736842105263	301	0
0.789473684210526	0.789473684210526	0.789473684210526	339	0
